country,year,gdp_millions,population,fossil_share_energy,fossil_share_elec,biofuel_consumption,biofuel_share_energy,solar_consumption,solar_share_energy,wind_consumption,wind_share_energy,hydro_consumption,hydro_share_energy,nuclear_consumption,nuclear_share_energy,other_renewable_consumption,other_renewables_share_energy,greenhouse_gas_emissions,energy_per_capita,primary_energy_consumption,per_capita_electricity,electricity_generation,green_energy_consumption,fossil_energy_consumption,renewable_share_energy
Taiwan,2020,0.0,23821468.0,91.159,83.805,0.001,0.0,15.954,1.221,6.064,0.464,7.929,0.607,79.235,6.063,6.356,0.486,157.71,54861.707,1306.886,11620.191,276.81,36.304,1191.348,2.777901056404308
Tajikistan,2005,16469.404,6929153.0,0.0,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,10009.744,69.359,2441.857,16.92,0.0,0.0,0.0
Tajikistan,2014,29249.296,8326354.0,0.0,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,7586.009,63.164,1920.408,15.99,0.0,0.0,0.0
Tajikistan,2020,0.0,9543211.0,0.0,8.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,7819.39,74.622,2067.438,19.73,0.0,0.0,0.0
Tanzania,2005,60800.811,39439508.0,0.0,37.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,731.133,28.836,86.969,3.43,0.0,0.0,0.0
Tanzania,2014,124481.503,50814552.0,0.0,48.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1005.088,51.073,119.651,6.08,0.0,0.0,0.0
Tanzania,2020,0.0,61704520.0,0.0,53.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,913.588,56.372,129.812,8.01,0.0,0.0,0.0
Thailand,2005,752297.64,65821360.0,97.725,93.967,1.08,0.106,0.0,0.0,0.0,0.0,16.239,1.59,0.0,0.0,5.925,0.58,65.12,15521.235,1021.629,1868.694,123.0,23.244000000000003,998.385,2.275189917279169
Thailand,2014,975956.345,69960944.0,95.611,91.604,17.556,1.3,5.238,0.388,1.073,0.079,13.989,1.035,0.0,0.0,21.438,1.587,86.71,19310.582,1350.987,2329.014,162.94,59.294,1291.693,4.388939345826421
Thailand,2020,0.0,71475664.0,92.838,86.204,25.967,1.883,13.213,0.958,8.457,0.613,11.923,0.864,0.0,0.0,39.229,2.844,91.42,19298.086,1379.344,2507.847,179.25,98.789,1280.556,7.162027746522985
Togo,2005,6399.682,5711605.0,0.0,61.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,934.848,5.339,31.515,0.18,0.0,0.0,0.0
Togo,2014,9806.234,7288381.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1142.697,8.328,27.441,0.2,0.0,0.0,0.0
Togo,2020,0.0,8442583.0,0.0,74.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1152.519,9.73,68.699,0.58,0.0,0.0,0.0
Tonga,2005,0.0,105644.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,4922.036,0.52,473.288,0.05,0.0,0.0,0.0
Tonga,2014,0.0,106639.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5144.916,0.549,468.872,0.05,0.0,0.0,0.0
Tonga,2020,0.0,105265.0,0.0,85.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,6542.066,0.689,664.988,0.07,0.0,0.0,0.0
Trinidad and Tobago,2005,32955.093,1369078.0,0.0,99.398,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,3.37,134353.781,183.941,4849.979,6.64,0.07800000000000001,183.863,0.04240490157169963
Trinidad and Tobago,2014,37742.334,1450663.0,99.994,100.0,0.0,0.0,0.013,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,157936.938,229.113,6100.659,8.85,0.013,229.1,0.00567405603348566
Trinidad and Tobago,2020,0.0,1518142.0,99.991,99.878,0.0,0.0,0.015,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,108794.93,165.166,5407.926,8.21,0.015,165.152,0.009081772277587396
Tunisia,2005,89804.308,10388349.0,0.0,98.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,10276.655,106.757,1248.514,12.97,0.0,0.0,0.0
Tunisia,2014,121400.631,11428953.0,0.0,96.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47,9507.342,108.659,1562.698,17.86,0.0,0.0,0.0
Tunisia,2020,0.0,12161720.0,0.0,95.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,9290.702,112.991,1609.97,19.58,0.0,0.0,0.0
Turkey,2005,1046618.898,68704712.0,88.581,75.401,0.0,0.0,0.0,0.0,0.169,0.017,113.278,11.365,0.0,0.0,0.368,0.037,75.86,14507.764,996.752,2351.367,161.55,113.815,882.937,11.41858757243527
Turkey,2014,1570585.313,78112064.0,90.121,79.088,1.602,0.11,0.047,0.003,23.082,1.579,110.11,7.531,0.0,0.0,9.601,0.657,124.3,18718.594,1462.148,3221.269,251.62,144.442,1317.706,9.878753723973224
Turkey,2020,0.0,84135432.0,80.936,57.979,1.158,0.064,28.758,1.595,65.206,3.616,205.098,11.373,0.0,0.0,43.584,2.417,125.62,21435.07,1803.449,3630.1,305.42,343.80400000000003,1459.645,19.063694066203148
Turkmenistan,2005,41000.559,4885780.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,5.9,36145.84,176.601,2466.341,12.05,0.009,0.0,0.005096233883160345
Turkmenistan,2014,111420.613,5663159.0,0.0,100.0,0.0,0.0,0.008,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,9.4,49096.004,278.038,3386.802,19.18,0.017,0.0,0.006114272149850021
Turkmenistan,2020,0.0,6250442.0,0.0,100.0,0.0,0.0,0.018,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,9.85,67626.922,422.698,3217.373,20.11,0.026,0.0,0.006150963572101121
Turks and Caicos Islands,2005,0.0,24019.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,21208.637,0.509,4996.045,0.12,0.0,0.0,0.0
Turks and Caicos Islands,2014,0.0,35014.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,23641.734,0.828,5997.601,0.21,0.0,0.0,0.0
Turks and Caicos Islands,2020,0.0,44297.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,18772.568,0.832,5643.723,0.25,0.0,0.0,0.0
Tuvalu,2005,0.0,9933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tuvalu,2014,0.0,10922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tuvalu,2020,0.0,11090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
U.S. Pacific Islands (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215,0.0,0.0,0.0,0.0,0.0
U.S. Pacific Islands (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.242,0.0,0.0,0.0,0.0,0.0
U.S. Pacific Islands (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
U.S. Territories (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
U.S. Territories (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USSR,2005,3543117.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USSR,2014,5441458.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USSR,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Uganda,2005,40921.113,27946586.0,0.0,5.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,493.468,13.791,69.776,1.95,0.0,0.0,0.0
Uganda,2014,70033.965,36336544.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,728.951,26.488,77.333,2.81,0.0,0.0,0.0
Uganda,2020,0.0,44404608.0,0.0,2.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,766.414,34.032,100.215,4.45,0.0,0.0,0.0
Ukraine,2005,399366.226,46912616.0,82.598,45.587,0.0,0.0,0.0,0.0,0.109,0.007,35.4,2.205,243.877,15.19,0.0,0.0,59.07,34223.043,1605.493,3962.9,185.91,35.509,1326.107,2.2117193908662327
Ukraine,2014,441258.902,45148072.0,78.66,45.84,0.476,0.039,1.162,0.096,3.062,0.253,22.968,1.901,229.78,19.016,0.415,0.034,65.39,26764.613,1208.371,4030.737,181.98,28.083,950.507,2.3240378989565285
Ukraine,2020,0.0,43909664.0,74.134,36.76,0.575,0.063,14.101,1.535,8.573,0.933,19.865,2.163,192.044,20.91,2.411,0.263,41.4,20916.844,918.452,3376.478,148.26,45.525000000000006,680.882,4.9567097681751475
United Arab Emirates,2005,300624.052,4280995.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.95,164587.453,704.598,13326.341,57.05,0.0,704.598,0.0
United Arab Emirates,2014,668160.033,8835957.0,0.0,99.717,0.0,0.0,0.836,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.55,127985.82,1130.877,12400.468,109.57,0.844,1130.033,0.07463234286310537
United Arab Emirates,2020,0.0,9287286.0,0.0,94.421,0.0,0.0,13.616,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.003,0.0,58.83,126073.656,1170.882,13626.155,126.55,13.619,1153.163,1.163140265201788
United Kingdom,2005,2160945.66,60383740.0,89.807,75.077,0.81,0.03,0.023,0.001,8.338,0.307,14.096,0.519,224.264,8.265,29.056,1.071,195.12,44937.305,2713.482,6548.452,395.42,52.323,2436.895,1.9282604417497518
United Kingdom,2014,2363952.726,64773504.0,83.707,61.734,13.535,0.604,10.983,0.49,86.581,3.865,15.951,0.712,165.722,7.398,72.212,3.224,142.36,34583.77,2240.112,5175.11,335.21,199.262,1875.129,8.89518024098795
United Kingdom,2020,0.0,67059472.0,73.603,40.596,18.022,0.913,33.886,1.717,198.587,10.064,18.029,0.914,126.71,6.421,125.64,6.367,75.61,29425.539,1973.261,4583.543,307.37,394.164,1452.387,19.975259228252114
United States,2005,14703731.409,296842656.0,87.376,71.87,93.975,0.349,2.144,0.008,51.514,0.191,762.893,2.835,2261.768,8.405,224.874,0.836,2140.76,90654.531,26910.133,13593.026,4034.99,1135.4,23512.965,4.219228496566703
United States,2014,16482662.613,322033952.0,84.346,67.188,360.515,1.387,79.149,0.304,497.093,1.912,692.853,2.665,2181.415,8.391,258.466,0.994,1914.11,80725.086,25996.219,12719.186,4096.01,1888.076,21926.727,7.262886960599923
United States,2020,0.0,335942016.0,80.955,60.148,378.321,1.538,346.779,1.409,896.488,3.644,742.663,3.019,2095.404,8.517,225.994,0.919,1493.52,73236.141,24603.098,12035.351,4043.18,2590.2450000000003,19917.447,10.528125360472897
United States Pacific Islands (Shift),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
United States Pacific Islands (Shift),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
United States Territories (Shift),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
United States Territories (Shift),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
United States Virgin Islands,2005,0.0,106499.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,618156.688,65.833,7981.295,0.85,0.0,0.0,0.0
United States Virgin Islands,2014,0.0,103393.0,0.0,98.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,117629.797,12.162,6770.284,0.7,0.0,0.0,0.0
United States Virgin Islands,2020,0.0,100452.0,0.0,98.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,92570.039,9.299,6371.202,0.64,0.0,0.0,0.0
Upper-middle-income countries,2005,0.0,2276903910.0,89.568,71.484,95.911,0.232,0.343,0.001,6.483,0.016,3391.362,8.211,714.442,1.73,99.993,0.242,2794.23,18139.186,41301.184,2309.838,5259.28,3594.092,36992.648,8.702152461295057
Upper-middle-income countries,2014,0.0,2444604237.0,87.462,71.358,279.083,0.472,77.851,0.132,517.545,0.876,5190.443,8.785,972.8,1.647,370.065,0.626,4995.36,24167.732,59080.539,3791.395,9268.46,6434.987,51672.75,10.891889459573143
Upper-middle-income countries,2020,0.0,2541463877.0,83.059,64.101,335.564,0.512,837.65,1.277,1557.616,2.375,5999.544,9.149,1623.555,2.476,756.201,1.153,5661.52,25803.822,65579.484,4522.453,11493.65,9486.575,54469.348,14.465766458302722
Uruguay,2005,41988.071,3317666.0,0.0,11.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,14696.39,48.758,2278.71,7.56,0.0,0.0,0.0
Uruguay,2014,64374.845,3391660.0,0.0,12.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,19071.291,64.683,3788.705,12.85,0.0,0.0,0.0
Uruguay,2020,0.0,3429087.0,0.0,17.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,17631.439,60.46,3948.573,13.54,0.0,0.0,0.0
Uzbekistan,2005,140235.915,26573428.0,96.501,81.179,0.0,0.0,0.0,0.0,0.0,0.0,19.688,3.499,0.0,0.0,0.0,0.0,22.07,21171.098,562.589,1767.555,46.97,19.688,542.901,3.4995351846552274
Uzbekistan,2014,262824.624,30446542.0,97.028,88.598,0.0,0.0,0.0,0.0,0.0,0.0,16.756,2.972,0.0,0.0,0.0,0.0,26.75,18518.158,563.814,1731.231,52.71,16.756,547.058,2.971902081182802
Uzbekistan,2020,0.0,33526662.0,97.528,91.044,0.0,0.0,0.018,0.003,0.0,0.0,13.129,2.469,0.0,0.0,0.0,0.0,28.18,15860.609,531.753,1668.523,55.94,13.147,518.606,2.472388496162692
Vanuatu,2005,0.0,217642.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1761.544,0.383,183.788,0.04,0.0,0.0,0.0
Vanuatu,2014,0.0,269942.0,0.0,71.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2701.039,0.729,259.315,0.07,0.0,0.0,0.0
Vanuatu,2020,0.0,311694.0,0.0,71.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2923.538,0.911,224.579,0.07,0.0,0.0,0.0
Venezuela,2005,384106.693,26668790.0,75.466,24.588,0.0,0.0,0.0,0.0,0.0,0.0,220.736,24.534,0.0,0.0,0.0,0.0,16.9,33737.117,899.728,3801.822,101.39,220.736,678.992,24.53363683246492
Venezuela,2014,598398.271,30193260.0,77.798,36.482,0.0,0.0,0.015,0.002,0.297,0.03,217.713,22.146,0.0,0.0,0.234,0.024,23.1,32559.598,983.08,3323.589,100.35,218.25900000000001,764.82,22.201550229889737
Venezuela,2020,0.0,28490458.0,65.047,33.563,0.0,0.0,0.001,0.0,0.051,0.01,176.46,34.943,0.0,0.0,0.002,0.0,19.06,17725.27,505.001,3307.774,94.24,176.514,328.487,34.95319811247899
Vietnam,2005,307221.168,83142096.0,87.153,68.164,0.0,0.0,0.0,0.0,0.0,0.0,47.347,12.804,0.0,0.0,0.16,0.043,21.9,4447.702,369.791,626.398,52.08,47.507,322.285,12.846986541046157
Vietnam,2014,509802.447,91235504.0,76.817,55.894,0.0,0.0,0.018,0.002,0.187,0.026,168.411,23.129,0.0,0.0,0.188,0.026,51.84,7980.971,728.148,1548.191,141.25,168.804,559.344,23.182649681108785
Vietnam,2020,0.0,96648680.0,81.371,63.704,0.0,0.0,28.522,2.367,2.82,0.234,192.722,15.994,0.0,0.0,0.403,0.033,113.94,12467.438,1204.961,2435.625,235.4,224.467,980.495,18.62856972134368
Wake Island (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.533,0.0,0.0,0.0,0.0,0.0
Wake Island (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.662,0.0,0.0,0.0,0.0,0.0
Wake Island (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wake Island (Shift),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wake Island (Shift),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Western Africa (EI),2005,0.0,0.0,89.004,0.0,0.0,0.0,0.019,0.004,0.025,0.006,46.288,10.79,0.0,0.0,0.842,0.196,0.0,0.0,428.995,0.0,43.167,47.17399999999999,381.822,10.996398559423767
Western Africa (EI),2014,0.0,0.0,90.534,0.0,0.0,0.0,0.318,0.061,0.252,0.048,48.401,9.25,0.0,0.0,0.559,0.107,0.0,0.0,523.257,0.0,64.023,49.53,473.727,9.465711877719745
Western Africa (EI),2020,0.0,0.0,91.82,0.0,0.0,0.0,2.254,0.292,1.088,0.141,58.943,7.643,0.0,0.0,0.8,0.104,0.0,0.0,771.188,0.0,86.174,63.084999999999994,708.102,8.180236206994921
Western Sahara,2005,0.0,339195.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,3151.369,1.069,265.334,0.09,0.0,0.0,0.0
Western Sahara,2014,0.0,478023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236.145,1.069,0.0,0.0,0.0,0.0,0.0
Western Sahara,2020,0.0,556060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.086,1.039,0.0,0.0,0.0,0.0,0.0
World,2005,0.0,6558176256.0,86.47,66.466,246.526,0.193,11.991,0.009,299.592,0.234,8336.344,6.523,7607.354,5.952,789.999,0.618,8511.2,19487.307,127801.188,2708.67,17763.939,9684.452,110509.383,7.577748025315696
World,2014,0.0,7339013632.0,85.392,66.838,878.869,0.583,534.401,0.354,1912.321,1.268,10535.74,6.987,6606.008,4.381,1560.908,1.035,11271.62,20547.504,150798.406,3191.55,23422.83,15422.239,128770.164,10.227057041968997
World,2020,0.0,7840952832.0,82.262,61.523,1073.758,0.682,2243.835,1.426,4186.181,2.66,11448.027,7.275,6776.866,4.307,2182.697,1.387,11480.07,20068.709,157357.797,3351.239,26276.91,21134.498,129446.438,13.43085528834647
Yemen,2005,95631.917,21320676.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,3906.308,83.285,210.125,4.48,0.0,0.0,0.0
Yemen,2014,111000.887,27753310.0,0.0,99.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,3495.329,97.007,259.429,7.2,0.0,0.0,0.0
Yemen,2020,0.0,32284044.0,0.0,84.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1092.002,35.254,100.049,3.23,0.0,0.0,0.0
Zambia,2005,23506.924,11564874.0,0.0,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,3068.174,35.483,767.842,8.88,0.0,0.0,0.0
Zambia,2014,53419.184,15737796.0,0.0,2.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3323.385,52.303,912.453,14.36,0.0,0.0,0.0
Zambia,2020,0.0,18927716.0,0.0,13.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,3099.083,58.659,797.772,15.1,0.0,0.0,0.0
Zimbabwe,2005,18444.448,12224758.0,0.0,42.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,4160.413,50.86,739.483,9.04,0.0,0.0,0.0
Zimbabwe,2014,21222.502,13855758.0,0.0,40.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3940.886,54.604,700.792,9.71,0.0,0.0,0.0
Zimbabwe,2020,0.0,15669663.0,0.0,44.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2680.132,41.997,484.375,7.59,0.0,0.0,0.0
